path,label,split
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08695_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08696_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08698_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08700_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08701_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08702_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08704_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08705_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08707_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08708_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08709_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08711_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08712_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08713_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08714_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08715_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08717_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08718_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08719_1_1_1_1_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08720_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08722_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08724_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08725_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08727_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08728_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08729_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08730_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08733_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08734_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08741_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08744_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08745_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08747_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08748_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08750_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08751_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08752_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08753_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08754_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08755_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08759_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08760_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08762_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08763_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08764_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08767_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08768_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08769_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08770_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08771_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08774_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08775_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08777_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08778_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08780_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08783_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08786_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08787_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08790_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08794_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08796_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08798_1_1_1_1_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08799_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08800_1_1_1_1_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08802_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08804_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08811_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08812_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08813_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08814_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08815_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08817_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08818_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08819_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08820_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08822_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08824_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08827_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08830_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08831_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08832_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08833_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08835_1_1_1_1_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08836_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08837_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08838_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08839_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08840_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08841_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08842_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08846_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08849_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08851_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08852_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08853_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08857_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08859_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08861_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08862_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08863_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08865_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08867_1_1_1_2_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08868_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08870_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08872_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08874_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08875_1_1_1_1_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08876_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08878_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08879_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08880_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08882_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08883_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08885_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08886_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08887_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08889_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08890_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08892_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08893_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08895_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08897_1_1_1_0_1_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08900_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08901_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08903_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08905_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08906_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08908_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08909_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08910_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08911_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08912_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08917_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08918_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08919_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08920_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08921_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08923_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08924_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08925_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08926_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08927_1_1_1_0_0_01.png,1,train
/content/drive/MyDrive/EyeMotionID/data/processed/MRL_Eye/awake/s0037_08928_1_1_1_0_0_01.png,1,train
